id,datetime,latitude,longitude,maximumwind
EP081954,"1954092500","20.4","-116.2",45
EP081954,"1954092506","20.4","-117.1",45
EP081954,"1954092512","20.5","-118.1",45
EP081954,"1954092518","20.5","-118.9",45
EP081954,"1954092600","20.4","-119.6",45
EP081954,"1954092606","20.4","-120.3",45
EP081954,"1954092612","20.3","-120.9",45
EP081954,"1954092618","20.0","-121.7",45
EP081954,"1954092700","19.5","-122.4",45
EP081954,"1954092706","19.2","-123.1",45
EP081954,"1954092712","18.9","-123.8",45
EP091954,"1954092700","14.0","-96.0",75
EP091954,"1954092706","13.6","-96.6",75
EP091954,"1954092712","13.3","-97.2",75
EP091954,"1954092718","13.1","-97.9",75
EP091954,"1954092800","12.9","-98.6",75
EP091954,"1954092806","12.8","-99.2",75
EP091954,"1954092812","12.7","-99.8",75
EP091954,"1954092818","12.7","-100.4",75
EP091954,"1954092900","12.9","-101.0",75
EP091954,"1954092906","13.3","-101.4",75
EP091954,"1954092912","13.7","-101.7",75
EP091954,"1954092918","13.9","-102.0",75
EP091954,"1954093000","14.2","-102.2",75
EP091954,"1954093006","15.0","-102.6",75
EP091954,"1954093012","15.8","-103.1",75
EP091954,"1954093018","16.6","-104.1",75
EP091954,"1954100100","17.1","-105.4",75
EP101954,"1954101206","12.9","-95.1",45
EP101954,"1954101212","13.1","-93.9",45
EP101954,"1954101218","13.6","-93.3",45
EP101954,"1954101300","14.0","-92.9",45
EP101954,"1954101306","14.4","-92.7",45
EP101954,"1954101312","14.7","-92.6",45
EP101954,"1954101318","15.1","-92.8",45
EP101954,"1954101400","15.6","-93.0",45
EP101954,"1954101406","16.2","-93.0",45
EP101954,"1954101412","16.8","-93.0",45
EP111954,"1954102612","12.6","-91.1",75
EP111954,"1954102618","12.6","-92.0",75
EP111954,"1954102700","12.6","-92.9",75
EP111954,"1954102706","12.5","-94.2",75
EP111954,"1954102712","12.4","-95.6",75
EP111954,"1954102718","12.8","-96.7",75
EP111954,"1954102800","13.3","-97.8",75
EP111954,"1954102806","13.4","-99.0",75
EP111954,"1954102812","13.5","-100.2",75
EP111954,"1954102818","13.7","-102.1",75
EP111954,"1954102900","14.0","-103.9",75
EP111954,"1954102906","14.1","-104.5",75
EP111954,"1954102912","14.2","-105.1",75
EP111954,"1954102918","14.5","-106.1",75
EP111954,"1954103000","14.9","-107.1",75
EP111954,"1954103006","15.3","-108.6",75
EP111954,"1954103012","15.7","-110.1",75
EP111954,"1954103018","16.1","-111.6",75
EP111954,"1954103100","16.3","-113.0",75
EP111954,"1954103106","16.4","-114.3",75
EP111954,"1954103112","16.6","-115.2",75
EP111954,"1954103118","16.7","-115.9",75
EP111954,"1954110100","16.9","-116.6",75
EP111954,"1954110106","17.4","-117.3",75
EP111954,"1954110112","18.1","-117.8",75
EP011955,"1955060600","14.1","-109.1",75
EP011955,"1955060606","14.3","-109.4",75
EP011955,"1955060612","14.7","-109.6",75
EP011955,"1955060618","15.2","-109.5",75
EP011955,"1955060700","15.6","-109.4",75
EP011955,"1955060706","16.2","-109.4",75
EP011955,"1955060712","16.7","-109.4",75
EP011955,"1955060718","17.0","-109.5",75
EP011955,"1955060800","17.3","-109.8",75
EP011955,"1955060806","17.6","-110.4",75
EP011955,"1955060812","17.8","-111.0",75
EP021955,"1955060800","11.4","-109.1",45
EP021955,"1955060806","11.7","-109.8",45
EP021955,"1955060812","12.2","-110.4",45
EP021955,"1955060818","12.6","-110.5",45
EP021955,"1955060900","13.1","-110.5",45
EP021955,"1955060906","13.5","-110.3",45
EP021955,"1955060912","13.8","-110.1",45
EP021955,"1955060918","14.3","-109.6",45
EP021955,"1955061000","14.8","-109.0",45
EP021955,"1955061006","15.3","-108.7",45
EP021955,"1955061012","15.8","-108.5",45
EP021955,"1955061018","16.5","-108.6",45
EP021955,"1955061100","17.2","-108.9",45
EP031955,"1955070612","15.8","-99.0",45
EP031955,"1955070618","15.7","-100.1",45
EP031955,"1955070700","15.4","-101.1",45
EP031955,"1955070706","15.0","-102.0",45
EP031955,"1955070712","14.5","-102.9",45
EP031955,"1955070718","14.2","-103.6",45
EP031955,"1955070800","14.1","-104.4",45
EP031955,"1955070806","14.3","-105.7",45
EP031955,"1955070812","14.6","-107.0",45
EP031955,"1955070818","14.8","-107.9",45
EP031955,"1955070900","14.9","-108.9",45
EP041955,"1955090100","17.6","-104.5",45
EP041955,"1955090106","17.8","-105.4",45
EP041955,"1955090112","17.9","-106.3",45
EP041955,"1955090118","18.0","-107.0",45
EP041955,"1955090200","18.1","-107.6",45
EP041955,"1955090206","18.1","-108.2",45
EP041955,"1955090212","18.1","-108.7",45
EP041955,"1955090218","18.0","-109.0",45
EP041955,"1955090300","18.0","-109.2",45
EP041955,"1955090306","18.2","-109.6",45
EP041955,"1955090312","18.5","-109.9",45
EP041955,"1955090318","18.8","-110.3",45
EP041955,"1955090400","19.0","-110.8",45
EP041955,"1955090406","19.3","-111.2",45
EP041955,"1955090412","19.6","-111.7",45
EP041955,"1955090418","19.8","-112.2",45
EP041955,"1955090500","20.0","-112.7",45
EP051955,"1955100100","19.4","-105.6",45
EP051955,"1955100106","19.2","-106.3",45
EP051955,"1955100112","19.4","-106.9",45
EP051955,"1955100118","19.7","-107.0",45
EP051955,"1955100200","20.0","-107.1",45
EP051955,"1955100206","20.6","-107.3",45
EP051955,"1955100212","21.4","-107.7",45
EP051955,"1955100218","22.3","-108.3",45
EP051955,"1955100300","23.2","-109.0",45
EP051955,"1955100306","24.0","-109.8",45
EP051955,"1955100312","24.9","-110.6",45
EP051955,"1955100318","25.6","-110.8",45
EP051955,"1955100400","26.3","-110.6",45
EP021956,"1956053000","15.9","-104.0",45
EP021956,"1956053006","15.8","-104.5",45
EP021956,"1956053012","15.7","-105.1",45
EP021956,"1956053018","15.7","-105.6",45
EP021956,"1956053100","15.7","-106.1",45
EP021956,"1956053106","15.7","-106.7",45
EP021956,"1956053112","15.7","-107.3",45
EP021956,"1956053118","15.7","-107.8",45
EP021956,"1956060100","15.7","-108.2",45
EP021956,"1956060106","15.7","-108.8",45
EP021956,"1956060112","15.8","-109.3",45
EP021956,"1956060118","15.8","-110.1",45
EP021956,"1956060200","15.8","-110.8",45
EP021956,"1956060206","16.0","-111.5",45
EP021956,"1956060212","16.2","-112.1",45
EP021956,"1956060218","16.4","-113.0",45
EP021956,"1956060300","16.7","-113.9",45
EP021956,"1956060306","17.2","-115.0",45
EP021956,"1956060312","17.9","-116.0",45
EP031956,"1956060906","16.5","-105.0",75
EP031956,"1956060912","16.4","-106.0",70
EP031956,"1956060918","16.3","-107.0",65
EP031956,"1956061000","16.6","-107.6",45
EP031956,"1956061006","17.6","-108.5",45
EP031956,"1956061012","18.5","-108.8",35
EP031956,"1956061018","20.0","-109.0",25
EP041956,"1956061212","13.1","-97.0",75
EP041956,"1956061218","13.2","-97.8",75
EP041956,"1956061300","13.7","-98.7",75
EP041956,"1956061306","14.5","-99.5",75
EP041956,"1956061312","15.5","-100.3",75
EP041956,"1956061318","16.5","-100.9",75
EP041956,"1956061400","17.6","-101.5",75
EP051956,"1956070900","17.8","-107.8",75
EP051956,"1956070906","18.6","-108.5",75
EP051956,"1956070912","19.1","-109.4",75
EP051956,"1956070918","19.5","-110.8",75
EP051956,"1956071000","19.7","-112.3",75
EP051956,"1956071006","19.8","-113.6",75
EP051956,"1956071012","19.8","-114.9",75
EP051956,"1956071018","19.7","-116.3",75
EP051956,"1956071100","19.7","-117.7",75
EP051956,"1956071106","19.7","-119.1",75
EP051956,"1956071112","19.7","-120.4",75
EP051956,"1956071118","19.8","-121.7",75
EP051956,"1956071200","20.0","-122.9",75
EP061956,"1956071412","16.7","-122.2",45
EP061956,"1956071418","16.9","-122.6",45
EP061956,"1956071500","17.0","-123.1",45
EP061956,"1956071506","17.1","-123.7",45
EP061956,"1956071512","17.1","-124.3",45
EP061956,"1956071518","17.1","-125.1",45
EP061956,"1956071600","17.2","-126.0",45
EP061956,"1956071606","17.3","-127.0",45
EP061956,"1956071612","17.3","-128.1",45
EP071956,"1956082212","16.9","-112.9",75
EP071956,"1956082218","17.6","-113.2",75
EP071956,"1956082300","18.1","-113.8",75
EP071956,"1956082306","18.5","-114.8",75
EP071956,"1956082312","18.9","-115.9",75
EP071956,"1956082318","19.5","-117.5",75
EP071956,"1956082400","20.1","-119.2",75
EP071956,"1956082406","21.3","-121.2",75
EP071956,"1956082412","22.3","-123.2",75
EP071956,"1956082418","22.4","-125.4",75
EP071956,"1956082500","22.0","-127.6",60
EP071956,"1956082506","21.5","-129.5",75
EP071956,"1956082512","20.9","-131.3",75
EP091956,"1956090400","16.3","-115.2",75
EP091956,"1956090406","16.5","-116.2",75
EP091956,"1956090412","16.7","-117.0",75
EP091956,"1956090418","16.8","-117.6",75
EP091956,"1956090500","16.9","-118.2",75
EP091956,"1956090506","17.0","-119.0",75
EP091956,"1956090512","17.1","-119.9",75
EP091956,"1956090518","16.9","-120.8",75
EP091956,"1956090600","16.6","-121.6",75
EP091956,"1956090606","16.4","-122.3",75
EP091956,"1956090612","16.3","-123.1",75
EP101956,"1956091212","16.9","-104.6",75
EP101956,"1956091218","17.6","-105.9",75
EP101956,"1956091300","18.2","-107.1",75
EP101956,"1956091306","18.7","-108.1",75
EP101956,"1956091312","19.1","-109.2",75
EP101956,"1956091318","19.2","-110.6",75
EP101956,"1956091400","19.3","-112.0",75
EP101956,"1956091406","19.5","-113.5",75
EP101956,"1956091412","19.6","-115.0",75
EP101956,"1956091418","19.7","-116.1",75
EP101956,"1956091500","19.8","-117.1",75
EP101956,"1956091506","20.0","-118.1",75
EP101956,"1956091512","20.3","-119.0",75
EP101956,"1956091518","20.8","-120.1",75
EP101956,"1956091600","21.4","-121.0",75
EP101956,"1956091606","22.1","-121.7",75
EP101956,"1956091612","22.8","-122.3",75
EP101956,"1956091618","23.5","-122.8",75
EP101956,"1956091700","24.2","-123.3",75
EP111956,"1956101612","17.5","-115.0",45
EP111956,"1956101618","17.4","-116.0",45
EP111956,"1956101700","17.3","-117.0",45
EP111956,"1956101706","17.1","-118.0",45
EP111956,"1956101712","17.0","-118.9",45
EP111956,"1956101718","16.9","-119.6",45
EP111956,"1956101800","16.9","-120.4",45
EP011957,"1957071500","11.9","-108.2",75
EP011957,"1957071506","11.8","-109.6",75
EP011957,"1957071512","11.8","-110.7",75
EP011957,"1957071518","11.8","-111.6",75
EP011957,"1957071600","11.7","-112.5",75
EP011957,"1957071606","11.6","-113.3",75
EP011957,"1957071612","11.5","-114.0",75
EP011957,"1957071618","11.4","-115.0",75
EP011957,"1957071700","11.4","-116.0",75
EP011957,"1957071706","11.5","-116.9",75
EP011957,"1957071712","11.6","-117.8",75
EP011957,"1957071718","11.7","-118.5",75
EP011957,"1957071800","11.9","-119.2",75
EP011957,"1957071806","12.0","-120.0",75
EP011957,"1957071812","12.2","-120.8",75
EP011957,"1957071818","12.5","-121.7",75
EP011957,"1957071900","12.9","-122.6",75
EP011957,"1957071906","13.1","-123.6",75
EP011957,"1957071912","13.4","-124.5",75
EP011957,"1957071918","13.7","-125.4",75
EP011957,"1957072000","14.1","-126.4",75
EP011957,"1957072006","14.5","-127.2",75
EP011957,"1957072012","14.9","-128.0",75
EP011957,"1957072018","15.3","-128.8",75
EP011957,"1957072100","15.7","-129.7",75
EP011957,"1957072106","16.1","-131.1",75
EP011957,"1957072112","16.4","-132.6",75
EP011957,"1957072118","16.8","-133.6",75
EP011957,"1957072200","17.1","-134.7",75
EP011957,"1957072206","17.3","-135.9",75
EP011957,"1957072212","17.5","-137.1",75
EP011957,"1957072218","17.7","-138.2",75
EP011957,"1957072300","17.8","-139.3",75
EP011957,"1957072306","17.9","-140.5",75
EP011957,"1957072312","18.0","-141.8",75
EP011957,"1957072318","18.3","-142.9",75
EP011957,"1957072400","18.6","-144.0",75
EP011957,"1957072406","18.7","-144.8",75
EP011957,"1957072412","18.8","-145.6",75
EP011957,"1957072418","18.9","-146.2",75
EP011957,"1957072500","19.1","-146.9",75
EP011957,"1957072506","19.3","-148.4",75
EP011957,"1957072512","19.4","-149.9",75
EP011957,"1957072518","19.5","-151.8",75
EP011957,"1957072600","19.7","-154.0",75
EP021957,"1957080600","18.4","-125.7",50
EP021957,"1957080606","18.4","-127.3",45
EP021957,"1957080612","18.6","-128.9",45
EP021957,"1957080618","18.9","-130.0",45
EP021957,"1957080700","19.2","-131.1",45
EP021957,"1957080706","19.4","-132.3",45
EP021957,"1957080712","19.7","-133.5",45
EP021957,"1957080718","20.4","-134.9",45
EP021957,"1957080800","21.1","-136.3",60
EP021957,"1957080806","21.6","-137.6",50
EP021957,"1957080812","22.1","-138.9",50
EP021957,"1957080818","22.5","-140.0",50
EP021957,"1957080900","22.8","-141.1",50
EP021957,"1957080906","23.7","-143.0",50
EP021957,"1957080912","25.0","-145.0",50
EP021957,"1957080918","26.5","-146.5",45
EP021957,"1957081000","28.0","-148.0",45
EP021957,"1957081006","29.2","-149.4",55
EP021957,"1957081012","30.2","-150.9",60
EP021957,"1957081018","30.6","-152.0",65
EP021957,"1957081100","31.0","-153.0",75
EP021957,"1957081106","31.6","-154.0",65
EP021957,"1957081112","32.3","-155.0",65
EP021957,"1957081118","32.8","-155.6",65
EP021957,"1957081200","33.2","-156.3",60
EP021957,"1957081206","33.7","-158.1",60
EP021957,"1957081212","34.1","-160.0",60
EP021957,"1957081218","34.5","-161.3",50
EP021957,"1957081300","34.8","-162.7",55
EP021957,"1957081306","35.1","-163.9",60
EP021957,"1957081312","35.3","-165.0",75
EP021957,"1957081318","35.5","-165.9",90
EP021957,"1957081400","35.7","-166.8",90
EP021957,"1957081406","36.3","-168.5",80
EP021957,"1957081412","37.1","-170.0",70
EP021957,"1957081418","37.7","-170.6",65
EP021957,"1957081500","38.3","-170.6",60
EP021957,"1957081506","38.9","-170.4",50
EP021957,"1957081512","39.5","-170.1",45
EP021957,"1957081518","39.7","-170.0",45
EP021957,"1957081600","39.8","-169.8",45
EP031957,"1957080900","14.2","-108.3",75
EP031957,"1957080906","14.6","-109.3",75
EP031957,"1957080912","15.3","-109.9",75
EP031957,"1957080918","15.9","-109.8",75
EP031957,"1957081000","16.5","-109.8",75
EP031957,"1957081006","16.9","-110.1",75
EP031957,"1957081012","17.3","-110.3",75
EP031957,"1957081018","18.0","-110.5",75
EP031957,"1957081100","18.6","-110.8",75
EP031957,"1957081106","19.3","-111.3",75
EP031957,"1957081112","19.8","-111.9",75
EP031957,"1957081118","20.1","-112.5",75
EP031957,"1957081200","20.4","-113.1",75
EP031957,"1957081206","21.2","-114.2",75
EP031957,"1957081212","22.1","-115.2",75
EP031957,"1957081218","22.6","-115.6",75
EP031957,"1957081300","23.1","-116.0",75
EP031957,"1957081306","23.5","-116.6",75
EP031957,"1957081312","24.0","-117.3",75
EP031957,"1957081318","24.7","-118.3",75
EP031957,"1957081400","25.3","-119.3",75
EP031957,"1957081406","25.8","-120.1",75
EP031957,"1957081412","26.3","-120.6",75
EP031957,"1957081418","27.1","-120.8",75
EP031957,"1957081500","27.9","-120.8",75
EP031957,"1957081506","28.5","-120.7",75
EP031957,"1957081512","29.1","-120.4",75
CP011957,"1957090100","15.0","-149.6",25
CP011957,"1957090106","15.0","-150.5",45
CP011957,"1957090112","15.1","-151.6",45
CP011957,"1957090118","15.2","-152.6",45
CP011957,"1957090200","15.3","-153.5",45
CP011957,"1957090206","15.7","-154.7",45
CP011957,"1957090212","16.2","-155.8",45
CP011957,"1957090218","17.0","-157.0",45
CP011957,"1957090300","17.7","-157.8",45
CP011957,"1957090306","18.7","-159.1",45
CP011957,"1957090312","19.7","-160.3",45
CP011957,"1957090318","20.7","-161.7",45
CP011957,"1957090400","21.7","-162.9",75
CP011957,"1957090406","22.0","-164.4",75
CP011957,"1957090412","23.0","-165.4",75
CP011957,"1957090418","23.8","-166.5",75
CP011957,"1957090500","24.4","-167.8",75
CP011957,"1957090506","24.6","-168.5",75
CP011957,"1957090512","25.0","-169.6",75
CP011957,"1957090518","25.0","-170.5",75
CP011957,"1957090600","25.0","-171.5",75
CP011957,"1957090606","25.1","-172.2",75
CP011957,"1957090612","25.3","-172.7",75
CP011957,"1957090618","25.4","-173.3",75
CP011957,"1957090700","25.3","-173.9",75
CP011957,"1957090706","25.0","-174.5",75
CP011957,"1957090712","24.7","-174.9",75
CP011957,"1957090718","24.3","-175.4",75
CP011957,"1957090800","23.7","-175.8",75
CP011957,"1957090806","23.0","-176.2",75
CP011957,"1957090812","22.3","-176.7",75
CP011957,"1957090818","21.6","-177.5",75
CP011957,"1957090900","21.0","-178.3",75
CP011957,"1957090906","20.5","-179.2",75
CP011957,"1957090912","20.1","179.9",75
CP011957,"1957090918","19.7","179.0",80
CP011957,"1957091000","19.4","178.2",85
CP011957,"1957091006","19.4","176.9",93
CP011957,"1957091012","19.7","175.6",100
CP011957,"1957091018","20.2","174.5",100
CP011957,"1957091100","20.8","173.5",100
CP011957,"1957091106","21.4","172.1",100
CP011957,"1957091112","22.0","170.8",100
CP011957,"1957091118","22.7","169.4",100
CP011957,"1957091200","23.3","168.0",100
CP011957,"1957091206","23.8","166.5",100
CP011957,"1957091212","24.2","165.0",100
CP011957,"1957091218","24.8","163.5",110
EP041957,"1957090900","15.3","-139.0",45
EP041957,"1957090906","15.5","-139.7",45
EP041957,"1957090912","15.8","-140.5",45
EP041957,"1957090918","16.3","-141.5",45
EP041957,"1957091000","16.7","-142.4",45
EP041957,"1957091006","17.0","-143.0",45
EP041957,"1957091012","17.3","-143.5",45
EP041957,"1957091018","17.7","-144.1",45
EP041957,"1957091100","18.0","-145.0",25
EP041957,"1957091106","18.3","-145.7",25
EP051957,"1957091700","15.0","-98.6",75
EP051957,"1957091706","15.8","-99.4",75
EP051957,"1957091712","16.3","-100.1",75
EP051957,"1957091718","16.6","-100.7",75
EP051957,"1957091800","17.0","-101.3",75
EP051957,"1957091806","17.4","-101.7",75
EP051957,"1957091812","17.8","-102.0",75
EP051957,"1957091818","18.2","-102.3",75
EP061957,"1957092012","20.2","-108.6",45
EP061957,"1957092018","20.6","-108.3",45
EP061957,"1957092100","21.1","-108.2",45
EP061957,"1957092106","21.7","-108.3",45
EP061957,"1957092112","22.2","-108.5",45
EP061957,"1957092118","22.7","-108.6",45
EP061957,"1957092200","23.2","-108.7",45
EP061957,"1957092206","23.7","-108.7",45
EP061957,"1957092212","24.2","-108.6",45
EP061957,"1957092218","24.5","-108.9",45
EP061957,"1957092300","24.5","-109.5",45
CP021957,"1957092500","12.0","-162.0",45
CP021957,"1957092506","12.2","-163.0",45
CP021957,"1957092512","12.3","-163.9",45
CP021957,"1957092518","12.4","-164.8",45
CP021957,"1957092600","12.5","-166.0",45
CP021957,"1957092606","12.5","-166.9",45
CP021957,"1957092612","12.6","-167.9",45
CP021957,"1957092618","12.6","-168.9",45
CP021957,"1957092700","12.6","-170.0",45
CP021957,"1957092706","12.6","-171.1",45
CP021957,"1957092712","12.7","-172.2",25
CP021957,"1957092718","12.7","-173.5",25
CP021957,"1957092800","12.7","-175.5",25
EP081957,"1957100112","17.4","-119.4",75
EP081957,"1957100118","17.5","-119.9",75
EP081957,"1957100200","18.0","-120.4",75
EP081957,"1957100206","18.9","-120.9",75
EP081957,"1957100212","19.8","-121.2",75
EP081957,"1957100218","20.3","-120.6",75
EP081957,"1957100300","20.8","-119.7",75
EP081957,"1957100306","21.6","-119.2",75
EP081957,"1957100312","22.4","-118.7",75
EP081957,"1957100318","23.0","-117.0",75
EP081957,"1957100400","23.6","-115.2",75
EP081957,"1957100406","23.9","-114.5",75
EP081957,"1957100412","24.2","-113.7",75
EP081957,"1957100418","25.0","-112.8",75
EP081957,"1957100500","25.8","-111.9",75
EP081957,"1957100506","26.4","-111.2",75
EP081957,"1957100512","27.0","-110.5",75
EP081957,"1957100518","29.4","-109.1",25
EP081957,"1957100600","32.2","-107.5",20
EP081957,"1957100606","33.1","-106.5",20
EP081957,"1957100612","32.8","-105.9",20
EP091957,"1957101712","12.9","-102.9",75
EP091957,"1957101718","14.7","-103.5",75
EP091957,"1957101800","15.9","-104.2",75
EP091957,"1957101806","16.5","-105.2",75
EP091957,"1957101812","17.0","-106.0",75
EP091957,"1957101818","17.4","-106.2",75
EP091957,"1957101900","17.9","-106.3",75
